Fecha-Hora,Cantidad de Likes,Cantidad de retweets,Veces citado,Tweet,url,Candidato,Espacio
2023-05-25 15:56:25+00:00,463,82,3,"El kirchnerismo ha degenerado y desvirtuado todo. Hasta la celebración del 25 de Mayo de todos los argentinos, convirtiéndolo en un acto partidario, de mitín de cuarta. https://t.co/XlHlpOGDi7",https://twitter.com/jlespert/status/1661808456012103714,Espert,LLA
2023-05-25 13:48:42+00:00,312,60,5,"📝 Les comparto link de la nota ⤵️
https://t.co/vLvcpYrqqY",https://twitter.com/jlespert/status/1661776314045542408,Espert,LLA
2023-05-25 10:00:00+00:00,19,3,0,Hoy a las 14:00 hs. estaré con @maximmontenegro en #MMD por @A24COM https://t.co/8OSYWJPB1i,https://twitter.com/jlespert/status/1661718761248890882,Espert,LLA
2023-05-25 09:50:18+00:00,548,39,33,Feliz #25DeMayo para todos 🇦🇷 https://t.co/vneeaEQne3,https://twitter.com/jlespert/status/1661716321581580288,Espert,LLA
2023-05-25 08:21:17+00:00,698,134,8,"Lo peor que le pasó a la Argentina desde la democracia. Comandó una banda de psicópatas chorros cuyo objetivo (casi logrado) fue hacernos pobres y miserables para que dependiéramos de un plan social del Estado y así esclavizarnos, quitándonos toda libertad. LaKras.",https://twitter.com/jlespert/status/1661693919023726594,Espert,LLA
2023-05-24 22:40:14+00:00,26,5,2,Economía y CAMBIO CLIMATICO en la Universidad más ganadora del Nobel de Economía y con seminario coordinado por un Nobel de Economía.,https://twitter.com/jlespert/status/1661547692399394816,Espert,LLA
2023-05-24 22:11:15+00:00,13,1,0,"Comparto mi participación de hoy en #TNCentral con @mariomassaccesi por @todonoticias

🔴 Nota Completa ⤵️
https://t.co/0Pob0KzVAY",https://twitter.com/jlespert/status/1661540398592868355,Espert,LLA
2023-05-24 21:45:50+00:00,112,12,7,"Argentina tiene un gran futuro, ese futuro es liberal y ya comenzó 🇦🇷🪽

#ESPERT2023
#LALIBERTADESESPERT https://t.co/OPnIBVeFCY",https://twitter.com/jlespert/status/1661534002103173121,Espert,LLA
2023-05-24 21:21:23+00:00,459,54,2,Al polícia que pone orden frente a un delincuente hay que bancarlo. https://t.co/mIeNYbjj8N,https://twitter.com/jlespert/status/1661527848526524416,Espert,LLA
2023-05-24 18:44:22+00:00,282,31,56,"Un placer charlar con vos, tu equipo @Maxiferraro @metchecoin y @LuisGreenOK de #AvanzaLibertad Argentina necesita más Constitución, más instituciones, más Estado de Derecho, más Alberdi, más libertad, más competencia, más seguridad...y muchas reformas estructurales más. Hablamos de todo eso y mucho más.",https://twitter.com/jlespert/status/1661488335028666370,Espert,LLA
2023-05-24 16:23:23+00:00,54,12,2,Gracias @marinoclara y @RotaryClubBA por invitarme a presentar “¿Cómo lograr el desarrollo del país que nos merecemos?”🙌🏻 Siempre es un placer visitarlos. https://t.co/4BbHqWFzK7,https://twitter.com/jlespert/status/1661452854987554816,Espert,LLA
2023-05-24 11:44:10+00:00,35,9,0,Hoy a las 19:15 hs. estaré con @mariomassaccesi en #TNCentral por @todonoticias https://t.co/gQkKRgWiWy,https://twitter.com/jlespert/status/1661382585635725312,Espert,LLA
2023-05-24 10:17:33+00:00,9,3,0,"Comparto mi participación de hoy en #Vilouta910 con
@pviloutaoficial por @radiolared

🎙️Nota Completa⤵️
https://t.co/Dy2xISlvYC",https://twitter.com/jlespert/status/1661360790044135424,Espert,LLA
2023-05-24 10:16:59+00:00,294,74,2,"El kirchnerismo nos metió en la locura de que ahora los delincuentes hacen lo que quieren en la calle y nosotros, los inocentes, tras las rejas. Hay que aplicar la ley, al delincuente es CÁRCEL o BALA. https://t.co/ka57r4AshI",https://twitter.com/jlespert/status/1661360645328064512,Espert,LLA
2023-05-24 09:12:59+00:00,42,13,0,Nos vemos hoy en @RotaryClubBA 💪🏻 https://t.co/BzSRTxvuiu,https://twitter.com/jlespert/status/1661344539074781184,Espert,LLA
2023-05-24 00:45:42+00:00,19,3,0,"Comparto mi participación de esta noche en #MásNación con @majulluis y @PRossiOficial por @lanacionmas 

🔴Nota Completa
https://t.co/sLcoj3PX28",https://twitter.com/jlespert/status/1661216880164581376,Espert,LLA
2023-05-23 23:57:34+00:00,141,33,2,La lucha contra la inseguridad es una decisión política. https://t.co/wdUVM1DBhr,https://twitter.com/jlespert/status/1661204766096076800,Espert,LLA
2023-05-23 22:19:01+00:00,561,69,6,"Ya lo dijo el fiscal ""exceso de legítima defensa"". Afuera, libre. Con los delincuentes es cárcel o bala. O sea, aplicar la ley. Bien por el poli.",https://twitter.com/jlespert/status/1661179966548000771,Espert,LLA
2023-05-23 20:14:14+00:00,51,20,1,"“La Argentina Deseada” en Bahía Blanca 🇦🇷💪🏻 #ESPERT2023 #LALIBERTADESESPERT 

@KarinaGarciaOK @rodriguezvaleok @AvanzaLibertad_ @AvanzaBahia @luisrosalesARG @LuisGreenOK @diegohhormazaba @carorastalsky1 https://t.co/5goahXWLGl",https://twitter.com/jlespert/status/1661148562242273280,Espert,LLA
2023-05-23 16:22:16+00:00,423,111,3,"Gente que vive hace rato de un plan social y por lo tanto no aporta nada para una jubilación, ahora les será más fácil jubilarse. Por cosas como ésta, personas que hicieron el esfuerzo de aportar al ANSES toda su vida, hoy cobran jubilaciones miserables. País injusto.",https://twitter.com/jlespert/status/1661090187328274440,Espert,LLA
2023-05-23 12:51:56+00:00,561,60,26,"ACOMPAÑAME A LOGRAR EL PAÍS QUE NOS MERECEMOS 💪🏻 

https://t.co/cu69RklLfg https://t.co/ZfMYDWiFec",https://twitter.com/jlespert/status/1661037253978730506,Espert,LLA
2023-05-23 12:43:09+00:00,27,4,1,A estudiar se ha dicho! Directo de un crack de la @ChicagoBooth el gran @JohnHCochrane https://t.co/nPf5KuZpnB,https://twitter.com/jlespert/status/1661035044213870592,Espert,LLA
2023-05-23 09:27:47+00:00,55,15,0,"GRACIAS BAHÍA BLANCA 🙌🏻

Excelente trabajo de nuestra concejal @rodriguezvaleok y nuestra referente @KarinaGarciaOK 💪🏻 

#ESPERT2023 #LALIBERTADESESPERT https://t.co/O7KcY5CS9U",https://twitter.com/jlespert/status/1660985878854918144,Espert,LLA
2023-05-23 09:22:07+00:00,283,57,5,Una vergüenza.,https://twitter.com/jlespert/status/1660984450073722880,Espert,LLA
2023-05-23 09:07:35+00:00,40,12,0,Hoy a las 21:00 hs. estaré con @majulluis y @PRossiOficial en #MásNación por @lanacionmas https://t.co/BSC0LJOEvy,https://twitter.com/jlespert/status/1660980793697501187,Espert,LLA
2023-05-22 10:08:25+00:00,204,43,2,"HOLA BAHÍA BLANCA👋🏻 

Los espero a las 19 hs. en la Biblioteca Rivadavia (Auditorio Luis C. Caronti). 

Entradas sin cargo ⬇️
https://t.co/G7UIspyONN https://t.co/OJADEHLMlB",https://twitter.com/jlespert/status/1660633713376370690,Espert,LLA
2023-05-22 09:56:14+00:00,25,1,1,Tal cual.,https://twitter.com/jlespert/status/1660630649630326785,Espert,LLA
2023-05-28 22:56:28+00:00,11,1,0,@CarlosGuazzora https://t.co/ifkdyRlQsI,https://twitter.com/RAMIROMARRA/status/1663001327742382080,Marra,LLA
2023-05-28 22:50:11+00:00,40,4,0,@CarlosGuazzora https://t.co/YgHIkXrUkd,https://twitter.com/RAMIROMARRA/status/1662999745453780995,Marra,LLA
2023-05-28 21:23:45+00:00,850,227,13,"GUAZZORA ES UN IDIOTA QUE EL KIRCHNERISMO USO Y USA PARA OPERETAS BERRETAS.

A un tipo asi no lo quieren ni los K en una lista. 

Fin del comunicado.",https://twitter.com/RAMIROMARRA/status/1662977994435051520,Marra,LLA
2023-05-28 21:05:18+00:00,152,25,1,"VAMOS A STREAMEAR UN RATO...

📃 SIGUEN LOS ANUNCIOS 🚨¿Quien se suma equipo de Milei?  

https://t.co/b1IqAMSFFS",https://twitter.com/RAMIROMARRA/status/1662973352539979776,Marra,LLA
2023-05-28 19:31:19+00:00,140,5,0,@barbiedirocco ¿Tiene los conocimientos y prácticas necesarias para manejar de forma adecuada y segura el avión? Es lo único que importa.,https://twitter.com/RAMIROMARRA/status/1662949702785028099,Marra,LLA
2023-05-28 19:06:50+00:00,237,60,2,"NO SOMOS SUIZA

El candidato a Jefe de Gobierno de Larreta y del radicalismo conto sus prioridades para la Ciudad.

No importa que te afanen y que te corten la calle los piqueteros. La prioridad es el cambio climatico y el cuidado del ambiente🤐 https://t.co/0JZhIQ1sSC",https://twitter.com/RAMIROMARRA/status/1662943541314695174,Marra,LLA
2023-05-28 18:21:01+00:00,1370,307,10,"Pero @horaciorlarreta, vos recorrías la Villa 20 agarrado de la mano con Juan Grabois y ahora que se acercan las elecciones te queres vender como su opositor, sos terrible panqueque 🥞 https://t.co/N0mRkFunM4",https://twitter.com/RAMIROMARRA/status/1662932010065600512,Marra,LLA
2023-05-26 20:26:42+00:00,6,0,0,"@NachoAbuchdid @CohenArgentina @bullmarketbrok @GrupoIEB Eras un gran forista!! 

te gustaba el quilombo en el foro de Rava, hasta los fines de semana debatias",https://twitter.com/RAMIROMARRA/status/1662238861748056064,Marra,LLA
2023-05-26 20:21:26+00:00,163,21,0,"STREAMING EN VIVO A PARTIR DE LAS 21:00 hs

🚨NUEVAS ENCUESTAS EXCLUSIVAS 🚨 

https://t.co/x4jA3KY4Dy",https://twitter.com/RAMIROMARRA/status/1662237538201882625,Marra,LLA
2023-05-26 17:53:25+00:00,1633,254,16,"No quiero discutir si esta bien o mal qur el piloto del nuevo avion presidencial haya hecho una maniobra temeraria.

Quiero discutir qur no era el momento de comprar un avion.

25 palos verdes mientras la gente se muere de hambre.",https://twitter.com/RAMIROMARRA/status/1662200288231538690,Marra,LLA
2023-05-25 16:33:55+00:00,4886,806,40,"¿GASTARON TANTA PLATA EN UN ACTO PARA NO ANUNCIAR NADA?

Ah claro, son kirchneristas y se financian con la nuestra y no saben medir costo/beneficio",https://twitter.com/RAMIROMARRA/status/1661817892822720512,Marra,LLA
2023-05-24 21:53:41+00:00,6,1,0,@lucassmelga @leandroriviello Me gusta la idea 🤔,https://twitter.com/RAMIROMARRA/status/1661535976299155458,Marra,LLA
2023-05-24 16:02:19+00:00,441,102,0,"Hace más de 35 años que Gildo Insfran vive del Estado y en ese tiempo Formosa se convirtió en la provincia más pobres del país. Literalmente destruyeron Formosa.
 
¿Cómo puede ser que hablen de futuro con este corrupto al frente? Es una falta de respeto para los formoseños.",https://twitter.com/RAMIROMARRA/status/1661447551873175559,Marra,LLA
2023-05-24 15:44:43+00:00,648,93,10,La promotora de Nestor Kirchner en 2003 quiere ahora postularse nuevamente para presidente. No me sorprendería que termine apoyando al Kirchnerismo de nuevo. https://t.co/IJVnvpZene,https://twitter.com/RAMIROMARRA/status/1661443125615755291,Marra,LLA
2023-05-24 15:43:33+00:00,260,6,3,@horaciorlarreta N,https://twitter.com/RAMIROMARRA/status/1661442831968268288,Marra,LLA
2023-05-24 14:49:56+00:00,837,163,4,"Miralo vos a @diegobranca, haciéndose el picante en tv, faltándole el respeto a su compañera y riéndose de todos nosotros y el uso que el Kirchnerismo hace de nuestro dinero.

Y pensar que fundió el super que abrió por la crisis que generó este gobierno 🤡
https://t.co/kRg0xF20tU",https://twitter.com/RAMIROMARRA/status/1661429337768304642,Marra,LLA
2023-05-24 14:30:27+00:00,713,107,3,Larreta en cada entrevista. https://t.co/krISK3eQe3,https://twitter.com/RAMIROMARRA/status/1661424432647110680,Marra,LLA
2023-05-24 14:21:34+00:00,281,62,1,El mundo confía más en un país en guerra (contra un país potencia) que en Argentina. Confirmado que el Kirchnerismo es un virus que destruye por completo un país. https://t.co/pcksEtW6n1,https://twitter.com/RAMIROMARRA/status/1661422199050313728,Marra,LLA
2023-05-24 14:09:42+00:00,215,23,0,¿EN SERIO DE ESTA MANERA QUIEREN HACER BAJAR EL DOLAR?,https://twitter.com/RAMIROMARRA/status/1661419210415788033,Marra,LLA
2023-05-24 14:03:22+00:00,705,107,4,"NO A LA CAMPAÑA SUCIA

Me parece que le hackearon la cuenta a Larreta y lo estan tratando de dejar como un tipo que pregunta boludeces en vez de sacar a los piqueteros y encerrar a los chorros.

Devuelvanle la cuenta",https://twitter.com/RAMIROMARRA/status/1661417619616854017,Marra,LLA
2023-05-24 13:00:51+00:00,933,166,11,"La confirmacion de la incorporacion de dos grandes economistas como  @carod2015 y @roquebfernande1 a @LLibertadAvanza habla del profesionalismo con el que estamos trabajando en el proyecto de pais que vamos a llevar adelante junto a @JMilei 

Seguimos avanzando",https://twitter.com/RAMIROMARRA/status/1661401885461422083,Marra,LLA
2023-05-24 10:25:26+00:00,1997,412,30,"¿PERO CUÁL ES EL PLAN HORACIO?
Mientras @JMilei sale todos los días en TV (y hasta escribió un libro) contando paso por paso como se implementarán las medidas políticas que proponemos, Horacio Larreta solo dice ""tenemos un plan"". Que vende humo que es 🤡
https://t.co/LmJh4qZWLZ",https://twitter.com/RAMIROMARRA/status/1661362773131943936,Marra,LLA
2023-05-24 09:27:05+00:00,353,81,4,"Toda de Juntos por el Cambio, le jodieron la vida a millones de personas y, a pesar de haberlo prometido en campañas, ni se calientan en derogar esta ley que no sirve para nada.

¿Supuestamente son ellos quienes van a cambiar el país? Que risa me dan 🤡 https://t.co/IwIJ6P3TJN",https://twitter.com/RAMIROMARRA/status/1661348089666445313,Marra,LLA
2023-05-23 17:09:41+00:00,812,127,14,"Lo odian, pero lo van a hacer presidente 🇦🇷
 https://t.co/xLO11QDScJ",https://twitter.com/RAMIROMARRA/status/1661102118315458562,Marra,LLA
2023-05-23 14:25:31+00:00,152,46,1,"Los responsables de esto hoy son candidatos políticos de nuevo. Tanto el Kirchnerismo como Juntos por el Cambio, los dos frentes reventaron nuestra economía y nos hundieron en la pobreza.

Es imposible un futuro mejor si repetimos los mismos errores, merecemos un país mejor. https://t.co/jdL9Y6MMg3",https://twitter.com/RAMIROMARRA/status/1661060805071192088,Marra,LLA
2023-05-23 12:47:46+00:00,43,10,0,https://t.co/ldGMxWoUXt,https://twitter.com/RAMIROMARRA/status/1661036203330752514,Marra,LLA
2023-05-23 12:38:59+00:00,5191,516,432,"BIENVENIDO @eldipypapaok 

Nuestro candidato a Intendente en La Matanza!! 

@JMilei @LLibertadAvanza",https://twitter.com/RAMIROMARRA/status/1661033994664673281,Marra,LLA
2023-05-23 12:34:42+00:00,200,39,0,"Las consecuencias de la inseguridad son evidentes en PBA y el Kirchnerismo no se hace responsable. No podemos seguir viviendo con el miedo a que nos roben, nos maten o terminemos presos por defendernos.

Las calles hoy están tomadas por los delincuentes, hay que cambiar eso.",https://twitter.com/RAMIROMARRA/status/1661032914954452995,Marra,LLA
2023-05-23 11:52:57+00:00,359,45,2,"Difiero, no tengo dudas de que los votantes del liberalismo son los más informados sobre las políticas que se buscarán implementar.

De nuestro lado, informamos constantemente el plan de gobierno y las medidas estructurales a tomar. Los demás frentes políticos no dicen nada.",https://twitter.com/RAMIROMARRA/status/1661022410865545218,Marra,LLA
2023-05-23 11:25:17+00:00,2363,430,23,"Estudien, trabajen, ganen su propio dinero, desarróllense, disfruten del fruto de su esfuerzo. No le hagan caso a estos comunistas que son una máquina de generar pobreza. https://t.co/f5Vx6yyCYE",https://twitter.com/RAMIROMARRA/status/1661015448127938565,Marra,LLA
2023-05-23 09:44:53+00:00,54,0,0,"@RosNoMeLlamoAsi Si, esa cantidad de años es si te la patinas mal.",https://twitter.com/RAMIROMARRA/status/1660990179975282688,Marra,LLA
2023-05-23 09:41:43+00:00,1801,133,38,"Argentina está tan devaluada que si venis con €100.000 al país, podes vivir TRANQUILO 3 años o más, sin hacer absolutamente NADA MÁS que gastar tu plata.

Ahora, si ganas en pesos, sos esclavo de tu trabajo y la economía del país. https://t.co/ehUu2T7mco",https://twitter.com/RAMIROMARRA/status/1660989383376355328,Marra,LLA
2023-05-23 08:47:24+00:00,145,39,0,"Excelente trabajo 👏🏻

Para fines de 2023, ya no va a valer nada el peso argentino ¿vamos a seguir devaluando nuestra moneda y dejando que nuestra trabajo pierda valor o vamos a optar por una mejor solución?",https://twitter.com/RAMIROMARRA/status/1660975716488314880,Marra,LLA
2023-05-23 08:39:22+00:00,227,20,0,"Pitu, que no te estafen mas, estos tipos trajeron mas pobreza. Fracasaron.

Se nota que sos buen pibe, no te quemes defendiendo a esta banda de delincuentes.",https://twitter.com/RAMIROMARRA/status/1660973693185433603,Marra,LLA
2023-05-23 07:59:43+00:00,127,0,0,Buen martes para todos ☕️💯,https://twitter.com/RAMIROMARRA/status/1660963714504310784,Marra,LLA
2023-05-22 22:06:05+00:00,1429,127,23,REAFIRMO LO DICHO EN @CronicaTV https://t.co/aYUCoNKUfz,https://twitter.com/RAMIROMARRA/status/1660814320907980800,Marra,LLA
2023-05-22 18:57:39+00:00,405,32,1,"Alguien me puede ayudar con cambiar la palabra cuidar por encerrar en esta foto? 

Twitter es servicio https://t.co/RTKlNF1FAa",https://twitter.com/RAMIROMARRA/status/1660766901125931010,Marra,LLA
2023-05-22 15:17:05+00:00,187,63,2,"Esto es tremendo, hoy en el país hay ciudades con más de 60% de pobreza infantil y otras con más de 15% de indigencia en menores de 14 años.

Es imposible proyectar un país mejor si 6 de cada 10 niños son pobres. A esto nos llevaron décadas de populismo. https://t.co/eCcWvg9FW5",https://twitter.com/RAMIROMARRA/status/1660711395757793297,Marra,LLA
2023-05-22 14:11:18+00:00,1220,197,18,Alberto prefiere decir que le enviaron una maldición a aceptar que su gobierno es un fracaso total y que ningúno de su gabinete sirve para nada. Estamos frente al fin del Kirchnerismo. https://t.co/a4jAZF9vhL,https://twitter.com/RAMIROMARRA/status/1660694837601943566,Marra,LLA
2023-05-22 13:14:14+00:00,1256,184,11,Con el nuevo billete de $2.000 te podes comprar 2 paquetes de lays y te sobra para unos caramelos. Completamente detonados. https://t.co/eS5QiqX5vx,https://twitter.com/RAMIROMARRA/status/1660680476409966595,Marra,LLA
2023-05-22 12:36:33+00:00,786,109,9,"Este billete no tiene sentido, compras 3 cosas en el súper y ya no te alcanza. Nuestra moneda está reventada, mínimo necesitamos un billete de $10.000. https://t.co/jQ4854ziOq",https://twitter.com/RAMIROMARRA/status/1660670992383918083,Marra,LLA
2023-05-22 11:36:24+00:00,299,89,2,"Más de 23 millones de personas, sobre un total de +46 millones de habitantes, aun no tienen acceso a alguno de los servicios públicos de red. Que caro pagamos la mentira de la “justicia social”, a los políticos solo les importa ayudar cuando están en campaña para sacarse la foto. https://t.co/jOlQ9I3V8I",https://twitter.com/RAMIROMARRA/status/1660655855312797696,Marra,LLA
2023-05-22 10:32:11+00:00,12,1,0,@nsotelolar @tobillosdepapel Es el diseño para un hippie con Osde,https://twitter.com/RAMIROMARRA/status/1660639697662627840,Marra,LLA
2023-05-22 10:21:23+00:00,489,63,3,"¿SE ACUERDAN DEL PLAN PLATITA?

Bueno, hoy se lanza el PLAN TARJETITA

Cualquier cosa van a hacer para no quedar terceros.",https://twitter.com/RAMIROMARRA/status/1660636979812265984,Marra,LLA
2023-05-22 10:09:22+00:00,2169,375,24,"En ese momento, Kicillof literalmente no supo que decir 🇦🇷
 https://t.co/iI9NVx8MVS",https://twitter.com/RAMIROMARRA/status/1660633955157127169,Marra,LLA
2023-05-22 07:34:36+00:00,196,8,1,Buen lunes para todos ☕️💯,https://twitter.com/RAMIROMARRA/status/1660595007470878721,Marra,LLA
2023-05-28 19:06:59+00:00,5229,1337,74,Felicitaciones al Partido Popular y en particular a @IdiazAyuso por el rotundo triunfo contra el populismo. Viva la libertad.,https://twitter.com/PatoBullrich/status/1662943578769838081,Bullrich,JxC
2023-05-27 21:05:32+00:00,6432,3598,124,"Quiero denunciar algo que está ocurriendo y es criminal para la Argentina: hoy, el Banco Central a cargo de Miguel Pesce está volviendo a vender dólar futuro. Están generando una hiperinflación a futuro.

#MásNoticiasSábado @hugomakiavelico https://t.co/YKh68tzVjk",https://twitter.com/PatoBullrich/status/1662611023658983432,Bullrich,JxC
2023-05-27 19:57:05+00:00,2313,801,34,"""Tenemos la decisión de un cambio profundo. Vamos a devolverle el orden a la provincia de Buenos Aires, empezando por la seguridad"".

Recorrimos Merlo con @Nestorgrindetti junto a @JavierJiguacel y acompañados por @AldanaAhumada y @PabloMCocuzza. Seguimos sumando fuerzas para un cambio de verdad.",https://twitter.com/PatoBullrich/status/1662593796658405376,Bullrich,JxC
2023-05-26 11:00:27+00:00,5462,1675,124,"100 intendentes, diputados y dirigentes radicales de Córdoba se suman a La Fuerza del Cambio. Es un honor para mí recibir el apoyo a mi precandidatura de la Junta Promotora Radical Patricia Presidente. Agradezco a cada uno de sus dirigentes por el acompañamiento:

César Abdala (exintendente de Laboulaye), @OscarAguadCBA (exministro de Defensa de la Nación), @jorgearce80 (candidato a legislador en Ischilín), Luis Azar (intendente de Tanti), @orlando_belli (intendente de Agua de Oro), @Bianchini2023 (intendente electo de Hernando), Teresa Blengino (San Francisco), @fernando_brasca (intendente de Río Primero y candidato a legislador provincial en Río Primero), Oscar Bribraguer (secretario de Turismo de Salsacate), Julio Camaño (candidato a legislador de Río Seco), Marisa Carrillo (legisladora provincial), @MSoleCarrizo (diputada nacional), @damiancastro063 (El Manzano), Mario Centurión (intendente de Sitón), Gerardo Cerutti (intendente de Colonia Marina), @CarlosACiprian (intendente de Sinsacate), @mauri_cravero (exintendente de Arroyito y candidato a la reelección), @GACrucianelli (exlegislador de Río Primero), @rubendagum (intendente de Almafuerte), Fernando Dellacheca (candidato a intendente de Corralito), @edsonfranco23 (Dalmacio Vélez), @FBFL_ok (secretario de Obras Públicas de Pilar), @ceci_garay66 (candidata a intendente de Totoral), Néstor Gasca (presidente de la Juventud Radical de Colón), @VeroGazzoni (intendente de Montecristo), Daniel Isoardi (intendente de Cañada de Machado), Edgar Larrea (presidente de la UCR del departamento de Punilla), Ezequiel Lemos (candidato a intendente de Río Ceballos), Lucas Lerda (intendente de Sebastián Elcano), Juan Ludueña (Cañada de Río Pinto), @Hugo_Madonna (exintendente de San Francisco), Marcela (San Francisco del Chañar), María José (Villa de Soto), Ricardo Martín (intendente de Serrazuela), Víctor Molina (intendente de Cañada de Luque), Fernando Montoya (ex diputado nacional), @LeoMorer (candidato a legislador por Santa María), @GonzaaMui42 (presidente de la Juventud Radical de Ischilín), Matías Peralta (Colonia Caroya), @LuisPicat (intendente de Jesús María), Renato Raschetti (candidato a intendente de Cruz del Eje), Javier Riberi (Intendente de Jovita), Antonio Benigno Rins (exintendente de Río Cuarto y actual legislador provincial), Aldo Riva (secretario general de Empleados Legislativos), Luis Romero (presidente de la Asociación de Empleados Públicos Radicales), Raquel Romero (exconcejal de Córdoba Capital), Luis Salinas (concejal de Carrilobo), @NormaSa44069427 (presidenta de la Seccional 3 de UCR Capital), Gladys Spíndola (candidata a legisladora provincial de Sobremonte), @ArielaSzpanin (candidata a legisladora provincial), @PabloNTobares (presidente de la Juventud Radical de Punilla), Eduardo Toledo (exconcejal de Córdoba Capital), Agustín Torres (expresidente de la Juventud Radical), @LucasGValiente (intendente de Luque y candidato a legislador provincial), @Pablo_Villalon (candidato a intendente de Laguna Larga), Marta Viramonte (San Francisco) y @GerardoZuin (intendente de Justiniano Posse).",https://twitter.com/PatoBullrich/status/1662096362249285638,Bullrich,JxC
2023-05-25 16:33:52+00:00,11526,3367,367,"Lo que comenzaron hace 20 años termina así: con un país ruinoso, pobre, descapitalizado, inculto. Mejor que hablar es mirarles la cara a los argentinos, que lloran todos los días. 

Nosotros vamos a poner las cosas en su lugar, de una vez y para siempre.",https://twitter.com/PatoBullrich/status/1661817880030203904,Bullrich,JxC
2023-05-25 14:55:32+00:00,4298,1374,65,"En su día, trabajamos para la grandeza de la Patria. Nada ni nadie nos sacará de este proposito: Argentina grande con argentinos prósperos.
👆

Ningún egoísmo personal puede apartarnos de ese camino, porque la Patria somos todos.

Desde la querida localidad de San Miguel, junto a @delatorrej y @jaimemendezh, compartimos la mañana del 25 de Mayo junto a cientos de bonaerenses. 🇦🇷",https://twitter.com/PatoBullrich/status/1661793134068596746,Bullrich,JxC
